Id,Name,DaysSigned,DaysMissed,Gender,State,Party,Constituency
142,Shri  Sanjay Singh  Chauhan,34,1,1,Uttar Pradesh,RLD,
143,Shri  Anjan Kumar  Yadav. M,33,2,1,Andhra Pradesh,INC,Secunderabad
144,Shri  Gutha  Sukender Reddy,18,17,1,Andhra Pradesh,INC,Nalgonda
145,Shri  G.V.  Harsha Kumar,28,7,1,Andhra Pradesh,INC,Amalapuram
146,Shri  Aruna Kumar  Vundavalli,35,0,1,Andhra Pradesh,INC,Rajahmundry
147,Shri  S.P.Y.  Reddy,23,12,1,Andhra Pradesh,INC,Nandyal
148,Shri  Lalit  Mohan  Suklabaidya,34,1,1,Assam,INC,
149,Shri  Vikrambhai Arjanbhai  Maadam    Ahir,26,9,1,Gujarat,INC,
150,Shri    Lagadapati   Rajagopal,21,14,1,Andhra Pradesh,INC,Vijayawada
151,Smt.    Botcha Jhansi Lakshmi,30,5,0,Andhra Pradesh,INC,Vizianagaram
153,Shri    Bapiraju  Kanumuru,28,7,1,Andhra Pradesh,INC,Narasapur
154,Shri  Kishan V.  Patel,33,2,1,Gujarat,INC,
155,Shri  Eknath  Gaikwad,33,2,1,Maharashtra,INC,
156,Dr.  Thokchom  Meinya,34,1,1,Manipur,INC,
157,Shri  M.  Krishnaswamy,32,3,1,Tamil Nadu,INC,
158,Dr.  Nirmal  Khatri,35,0,1,Uttar Pradesh,INC,
160,Smt.  Shruti  Choudhry,31,4,0,Haryana,INC,
161,Dr.  Prabha Kishore  Taviad,34,1,0,Gujarat,INC,
162,Smt.  Rajesh Nandini  Singh,24,11,0,Madhya Pradesh,INC,
163,Ms.  Mausam  Noor,30,5,0,West Bengal,INC,
164,Smt.  Sarika  D.S. Baghel,31,4,0,Uttar Pradesh,RLD,
165,Smt.  Annu  Tandon,35,0,0,Uttar Pradesh,INC,
166,Smt.  Meenakshi  Natrajan,29,6,0,Madhya Pradesh,INC,
167,Dr.  Jyoti  Mirdha,34,1,0,Rajasthan,INC,
168,Shri  Devendra  Nagpal,19,16,1,Uttar Pradesh,RLD,
169,Shri  Manicka  Tagore,34,1,1,Tamil Nadu,INC,
170,Shri  Prabhakar  Ponnam,26,9,1,Andhra Pradesh,INC,
171,Shri  Sajjan Singh  Verma,33,2,1,Madhya Pradesh,INC,
172,Shri  Abdul Mannan  Hossain,28,7,1,West Bengal,INC,
173,Shri  S.  Alagiri,24,11,1,Tamil Nadu,INC,
174,Shri  Basori Singh  Masram,30,5,1,Madhya Pradesh,INC,
175,Shri  Kuvarjibhai Mohanbhai  Bavalia,28,7,1,Gujarat,INC,
176,Shri   Vitthalbhai  Harnsrajbhai   Radadiya,16,19,1,Gujarat,INC,
177,Dr.  G.  Vivekanand,19,16,1,Andhra Pradesh,INC,
178,Shri  Suresh Kumar  Shetkar,23,12,1,Andhra Pradesh,INC,
179,Shri  Mukeshkumar  Bheiravdanji  Gadhvi,29,6,1,Gujarat,INC,
180,Shri  Jagdish  Thakor,13,22,1,Gujarat,INC,
181,Shri  Adagooru  Vishwanath,25,10,1,Karnataka,INC,
182,Shri  R.  Dhruvanarayana,33,2,1,Karnataka,INC,
183,Shri  K.  Sudhakaran,22,13,1,Kerala,INC,Kannur
185,Shri  M. K.  Raghavan,27,8,1,Kerala,INC,Kozhikode
186,Shri  K. P.  Dhanapalan,35,0,1,Kerala,INC,Chalakudy
187,Shri  Dara Singh  Chauhan,33,2,1,Uttar Pradesh,BSP,
188,Shri    Lalu Prasad,30,5,1,Bihar,RJD,
190,Shri  T.K.S.  Elangovan,34,1,1,Tamil Nadu,DMK,
192,Smt.  Supriya  Sule,31,4,0,Maharashtra,NCP,
193,Shri   Udayanraje  Bhonsle,17,18,1,Maharashtra,NCP,
194,Shri  Sameer  Bhujbal,17,18,1,Maharashtra,NCP,
195,Shri  D.  Venugopal,26,9,1,Tamil Nadu,AIADMK,
196,Shri  Kalyan  Banerjee,24,11,1,West Bengal,AITC,
197,Shri  A.K.S.  Vijayan,20,15,1,Tamil Nadu,DMK,
198,Shri  E.G.  Sugavanam,25,10,1,Tamil Nadu,DMK,
199,Shri    Adhi Sankar,27,8,1,Tamil Nadu,DMK,
200,Dr.  Sanjeev Ganesh  Naik,34,1,1,Maharashtra,NCP,
201,Shri  Asaduddin  Owaisi,26,9,1,Andhra Pradesh,AIMIM,Hyderabad
202,Shri  Sansuma Khunggur  Bwiswmuthiary,20,15,1,Assam,BPF,
203,Dr.  Raghuvansh Prasad  Singh,34,1,1,Bihar,RJD,
204,Shri  Hassan  Khan,31,4,1,Jammu and Kashmir,IND,
205,Shri  Sadashivrao Dadoba  Mandlik,15,20,1,Maharashtra,IND,
206,Shri  R.  Thamaraiselvan,32,3,1,Tamil Nadu,DMK,
207,Shri    Abdul Rahman,26,9,1,Tamil Nadu,DMK,
208,Shri  Somendranath  Mitra,21,14,1,West Bengal,AITC,
210,Shri  Badruddin  Ajmal,22,13,1,Assam,AUDF,
211,Shri  Babu Lal  Marandi,11,24,1,Jharkhand,JVMP,
212,Shri  Mirza Mehboob  Beg,34,1,1,Jammu and Kashmir,JKNC,
213,Shri  Jagdambika  Pal,31,4,1,Uttar Pradesh,INC,
214,Shri  N.Dharam  Singh,27,8,1,Karnataka,INC,
215,Shri  H.D.  Kumaraswamy,6,30,1,Karnataka,JDS,
217,Dr.  Kakoli Ghosh  Dastidar,28,7,1,West Bengal,AITC,
218,Shri  K. R. G.  Reddy,11,24,1,Andhra Pradesh,INC,Bhongir
219,Shri  Rajaiah  Siricilla,15,20,1,Andhra Pradesh,INC,Warangal
220,Shri  Jitendra  Singh Malik,16,19,1,Rajasthan,INC,
221,Shri  P.L.  Punia,35,0,1,Uttar Pradesh,INC,
222,Shri  Kamal  Kishor   Commando,35,0,1,Uttar Pradesh,INC,
223,"Dr.  Vinay Kumar  Panday ""Vinnu""",31,4,1,Uttar Pradesh,INC,
224,Shri  Harsh  Vardhan,33,2,1,Uttar Pradesh,INC,
225,Shri  Praveen Singh  Aron,30,5,1,Uttar Pradesh,INC,
226,Shri  Pradeep  Tamta,32,3,1,Uttarakhand,INC,
227,Shri  S. S.  Ramasubbu,35,0,1,Tamil Nadu,INC,
228,Shri  Sharief Ud Din  Shariq,30,5,1,Jammu and Kashmir,JKNC,
229,Shri  Mahesh  Joshi,35,0,1,Rajasthan,INC,
230,Shri  Ijyaraj  Singh,35,0,1,Rajasthan,INC,
231,Shri  E. T. Muhammed  Basheer,28,7,1,Kerala,MLKSC,
232,Shri  Gopal  Singh  Shekhawat,34,1,1,Rajasthan,INC,
233,Shri  Raghuvir Singh  Meena,32,3,1,Rajasthan,INC,
234,Shri  Harish  Choudhary,29,6,1,Rajasthan,INC,
235,Shri  Badri Ram  Jakhar,33,2,1,Rajasthan,INC,
236,Shri  Khiladi Lal  Bairwa,34,1,1,Rajasthan,INC,
237,Shri  Ratan  Singh,35,0,1,Rajasthan,INC,
238,Shri  Raja Ram  Pal,33,2,1,Uttar Pradesh,INC,
239,Shri  Bharat Ram  Meghwal,34,1,1,Rajasthan,INC,
240,Shri  Zafar Ali  Naqvi,30,5,1,Uttar Pradesh,INC,
243,Shri  Mohinder Singh  Kaypee,34,1,1,Punjab,INC,
244,Shri  Partap Singh  Bajwa,32,3,1,Punjab,INC,
245,Adv.  P. T.  Thomas,35,0,1,Kerala,INC,
246,Shri  M. I.  Shanavas,30,5,1,Kerala,INC,Wayanad
247,Shri  Anto  Antony,31,4,1,Kerala,INC,
248,Shri  N.  Peethambarakurup,33,2,1,Kerala,INC,
249,Shri  Om Prakash  Yadav,29,6,1,Bihar,IND,
250,Shri    Sivakumar @  Ritheesh,18,17,1,Tamil Nadu,DMK,
251,Shri  Sanjay Dina  Patil,32,3,1,Maharashtra,NCP,
252,Shri  Narayan Singh  Amlabe,35,0,1,Madhya Pradesh,INC,
253,Shri  Jose K.  Mani,27,8,1,Kerala,KCM,
254,Shri  Kameshwar  Baitha,23,12,1,Jharkhand,JMM,
255,Shri  N. Cheluvaraya Swamy,17,18,1,Karnataka,BJP,
256,Shri  Thol Thirumaavalavan,24,11,1,Tamil Nadu,VCK,
257,Shri  Prem Das  Rai,30,5,1,Sikkim,SDF,
258,Shri  C. M.  Chang,32,3,1,Nagaland,NPF,
259,Shri   Baliram  Jadhav,31,4,1,Maharashtra,BVA,
260,Shri  Jagada Nand  Singh,35,0,1,Bihar,RJD,
261,Shri  Uma Shanaker  Singh,34,1,1,Bihar,RJD,
262,Smt.  J. Helen Davidson,26,9,0,Tamil Nadu,DMK,
263,Shri  S. R.  Jeyadurai,22,13,1,Tamil Nadu,DMK,
264,Shri  Uday Pratap  Singh,29,6,1,Madhya Pradesh,INC,
265,Shri  Premchand  Guddu,30,5,1,Madhya Pradesh,INC,
266,Shri  Marotrao  Sainuji   Kowase,22,13,1,Maharashtra,INC,
267,Shri   Suresh  Kashinath   Taware,25,10,1,Maharashtra,INC,
268,Shri  Jaywant  Gangaram   Awale,34,1,1,Maharashtra,INC,
269,Dr.  Nilesh N.  Rane,26,9,1,Maharashtra,INC,
270,Shri  Thangso  Baite,35,0,1,Manipur,INC,
271,Shri  Pradeep  Majhi,10,25,1,Orissa,INC,
272,Shri  Amarnath  Pradhan,33,2,1,Orissa,INC,
273,Shri  Hemanand  Biswal,32,3,1,Orissa,INC,
274,Shri  Sanjay  Bhoi,35,0,1,Orissa,INC,
275,Shri  C. L.  Ruala,35,0,1,Mizoram,INC,
276,Shri  Mulayam Singh  Yadav,27,8,1,Uttar Pradesh,SP,
277,Shri  H.D.  Devegowda,5,30,1,Karnataka,JDS,
278,Kunwar  Rewati Raman  Singh,33,2,1,Uttar Pradesh,SP,
279,Dr.    Bali Ram,35,0,1,Uttar Pradesh,BSP,
280,Shri  Gurudas  Das Gupta,27,8,1,West Bengal,CPI,
283,Shri  Shailendra  Kumar,35,0,1,Uttar Pradesh,SP,
284,Shri  Bhisma  Shankar Alias Kushal Tiwari,28,7,1,Uttar Pradesh,BSP,
285,Dr.  M.  Thambidurai,35,0,1,Tamil Nadu,AIADMK,
286,Shri  Akhilesh  Yadav,1,20,1,Uttar Pradesh,SP,
287,Shri  Ashok Kumar  Rawat,31,4,1,Uttar Pradesh,BSP,
288,Dr.  Shafiqur Rahman  Barq,35,0,1,Uttar Pradesh,BSP,
289,Shri  Baju Ban  Riyan,35,0,1,Tripura,CPIM,
290,Shri  S.  Semmalai,30,5,1,Tamil Nadu,AIADMK,
291,Shri  Kalyan  Singh,26,9,1,Uttar Pradesh,IND,
292,Shri  Brij Bhushan Sharan  Singh,27,8,1,Uttar Pradesh,SP,
293,Shri  Tufani  Saroj,27,8,1,Uttar Pradesh,SP,
294,Shri  Jagdish Singh  Rana,34,1,1,Uttar Pradesh,BSP,Saharanpur
295,Shri  Vijay Bahadur  Singh,29,6,1,Uttar Pradesh,BSP,
296,Dr.  Ram Chandra  Dome,29,6,1,West Bengal,CPIM,
297,Shri  Khagen  Das,33,2,1,Tripura,CPIM,
298,Shri  O. S.  Manian,30,5,1,Tamil Nadu,AIADMK,
299,Shri  R.K. Singh  Patel,32,3,1,Uttar Pradesh,SP,
300,Smt.  Sushila  Saroj,29,6,0,Uttar Pradesh,SP,
301,Smt.  Seema  Upadhyay,30,5,0,Uttar Pradesh,BSP,
302,Smt. Tabassum  Hasan,21,14,0,Uttar Pradesh,BSP,
303,Shri  Prabodh  Panda,29,6,1,West Bengal,CPI,
304,Shri  Bansagopal  Chowdhury,31,4,1,West Bengal,CPIM,
305,Shri  P.  Venugopal,35,0,1,Tamil Nadu,AIADMK,
306,Shri  C.  Rajendran,33,2,1,Haryana,HJC,
306,Shri  C.  Rajendran,33,2,1,Tamil Nadu,AIADMK,
309,Shri  S.K. Nurul  Islam,19,16,1,West Bengal,AITC,
310,Shri    Ramkishun,30,5,1,Uttar Pradesh,SP,
311,Shri  Rakesh  Sachan,29,6,1,Uttar Pradesh,SP,
312,Smt.  Raj Kumari  Chauhan,29,6,0,Uttar Pradesh,BSP,
313,Smt.  Kaisar  Jahan,21,14,0,Uttar Pradesh,BSP,
314,Shri  P.R.  Natarajan,33,2,1,Tamil Nadu,CPIM,
315,Adv.  A.  Sampath,27,8,1,Kerala,CPIM,
316,Shri  Manohar  Tirkey,25,10,1,West Bengal,RSP,
317,Shri  M.  Anandan,35,0,1,Tamil Nadu,AIADMK,
318,Shri  Dinesh  Trivedi,15,20,1,West Bengal,AITC,
319,Shri  Gobinda Chandra  Naskar,32,3,1,West Bengal,AITC,
320,Shri  Premdas  Katheria,33,2,1,Uttar Pradesh,SP,
321,Shri  Dharmendra  Yadav,23,12,1,Uttar Pradesh,SP,
322,Shri  Neeraj  Shekhar,33,2,1,Uttar Pradesh,SP,
323,Shri    Gorakhnath  Pandey,35,0,1,Uttar Pradesh,BSP,
324,Shri  Dhananjay  Singh,22,13,1,Uttar Pradesh,BSP,
325,Smt.  Susmita  Bauri,30,5,0,West Bengal,CPIM,
326,Dr.  Anup Kumar  Saha,29,6,1,West Bengal,CPIM,
327,Shri  Pulin Bihari  Baske,33,2,1,West Bengal,CPIM,
328,Shri  K.  Sugumar,34,1,1,Tamil Nadu,AIADMK,
329,Shri  Ambica  Banerjee,8,27,1,West Bengal,AITC,
330,Shri    Suvendu   Adhikari,10,25,1,West Bengal,AITC,
331,Smt.  Usha  Verma,30,5,0,Uttar Pradesh,SP,
332,Shri  Bal Kumar  Patel,26,9,1,Uttar Pradesh,SP,
333,Shri  Rakesh  Pandey,34,1,1,Uttar Pradesh,BSP,
334,Shri  Gorakh Prasad  Jaiswal,27,8,1,Uttar Pradesh,BSP,
335,Sk.   Saidul  Haque,34,1,1,West Bengal,CPIM,
336,Shri  Mahendra Kumar  Roy,35,0,1,West Bengal,CPIM,
337,Shri  C.  Sivasami,17,18,1,Tamil Nadu,AIADMK,
338,Smt.  Satabdi  Roy,33,2,0,West Bengal,AITC,
339,Shri  Tapas  Paul,35,0,1,West Bengal,AITC,
340,Dr.  Sucharu Ranjan  Haldar,22,13,1,West Bengal,AITC,
341,Shri  Pakauri  Lal,31,4,1,Uttar Pradesh,SP,
342,Shri  Ghanshyam  Anuragi,31,4,1,Uttar Pradesh,SP,
343,Shri  Kamlesh  Balmiki,31,4,1,Uttar Pradesh,SP,
344,Shri  Arvind Kumar  Chaudhary,31,4,1,Uttar Pradesh,BSP,
345,Shri  Deoraj Singh  Patel,33,2,1,Madhya Pradesh,BSP,
346,Shri  Ramashankar  Rajbhar,35,0,1,Uttar Pradesh,BSP,
347,Shri  P. K.  Biju,31,4,1,Kerala,CPIM,
348,Shri  M. B.  Rajesh,35,0,1,Kerala,CPIM,
349,Shri  P.  Lingam,32,3,1,Tamil Nadu,CPI,
350,Shri  P.  Kumar,35,0,1,Tamil Nadu,AIADMK,
351,Dr.  Padamsinha  Bajirao  Patil,23,12,1,Maharashtra,NCP,
352,Dr.  Ratna  De (Nag),31,4,0,West Bengal,AITC,
353,Shri  Kabir  Suman,8,27,1,West Bengal,AITC,
354,Shri    Mithlesh Kumar,28,7,1,Uttar Pradesh,SP,
355,Shri  Yashvir  Singh,26,9,1,Uttar Pradesh,SP,
356,Shri  Radhey Mohan  Singh,30,5,1,Uttar Pradesh,SP,
357,Shri  Kapil Muni  Karwariya,26,9,1,Uttar Pradesh,BSP,
358,Shri  Surendra Singh  Nagar,35,0,1,Uttar Pradesh,BSP,
359,Shri  Kadir  Rana,21,14,1,Uttar Pradesh,BSP,Muzaffarnagar
360,Shri  Bibhu Prasad  Tarai,25,10,1,Orissa,CPI,Jagatsinghpur
361,Shri  Sakti  Mohan   Malik,33,2,1,West Bengal,CPIM,Arambagh
362,Shri  Prasanta Kumar  Majumdar,23,12,1,West Bengal,RSP,Balurghat
364,Dr.  Tarun  Mondal,26,9,1,West Bengal,SUCI,Jaynagar
365,Shri  Basudeb  Acharia,29,6,1,West Bengal,CPIM,Bankura
366,Shri  Sharad  Yadav,34,1,1,Bihar,JDU,Madhepura
367,Shri  Arjun Charan  Sethi,34,1,1,Orissa,BJD,Bhadrak
368,Shri  Anant Gangaram  Geete,24,11,1,Maharashtra,SS,Raigad
369,Shri  Ram Sundar  Das,33,2,1,Bihar,JDU,Hajipur
370,Shri  Bhartruhari  Mahtab,31,4,1,Orissa,BJD,Cuttack
371,Shri  P.  Karunakaran,28,7,1,Kerala,CPIM,Kasaragod
372,Shri  Chandrakant  Khaire,23,12,1,Maharashtra,SS,
373,Shri  Anandrao  Adsul,27,8,1,Maharashtra,SS,
374,Shri  Rajiv Ranjan  Singh  @ Lalan Singh,31,4,1,Bihar,JDU,
375,Shri  K. Chandrasekhar  Rao,7,28,1,Andhra Pradesh,TRS,Mahbubnagar
376,Dr.  Rattan Singh  Ajnala,31,4,1,Punjab,SAD,
377,Shri  Prasanna  Kumar Patasani,31,4,1,Orissa,BJD,
378,Smt.  Bhavana  Gawali,23,12,0,Maharashtra,SS,
379,Shri  Dinesh Chandra  Yadav,33,2,1,Bihar,JDU,
380,Shri   Mangani Lal  Mandal,31,4,1,Bihar,JDU,
381,Shri  Inder Singh  Namdhari,31,4,1,Bihar,IND,
381,Shri  Inder Singh  Namdhari,31,4,1,Jharkhand,IND,
382,Smt.  Jaya Prada  Nahata,11,24,0,UP,SP,Rampur
383,Shri  Tathagata  Satpathy,20,15,1,Orissa,BJD,
384,Shri  Shivaji  Adhalrao Patil,15,20,1,Maharashtra,SS,
385,Dr.  Ranjan Prasad  Yadav,35,0,1,Bihar,JDU,
386,Capt.(Retd.)  Jainarayan Prasad  Nishad,32,3,1,Bihar,JDU,
387,Dr.  Monazir  Hassan,33,2,1,Bihar,JDU,
388,Shri  Nama Nageswara  Rao,30,5,1,Andhra Pradesh,TDP,Khammam
389,Smt.  Harsimrat Kaur  Badal,31,4,0,Punjab,SAD,Bathinda
390,Smt.  Paramjit Kaur  Gulshan,32,3,0,Punjab,SAD,Faridkot
391,Shri  Mohan  Jena,20,15,1,Orissa,BJD,Jajpur
392,Shri  Anand Prakash  Paranjpe,25,10,1,Maharashtra,SS,Kalyan
393,Shri  Jagdish  Sharma,30,5,1,Bigar,JDU,Jahanabad
394,Shri  Sushil Kumar  Singh,30,5,1,Bihar,JDU,Aurangabad
396,Shri  Narahari  Mahato,26,9,1,West Bengal,AIFB,Purulia
397,Shri  Ramesh  Rathod,16,19,1,Andhra Pradesh,TDP,Adilabad
398,Ms.  M. Vijaya  Shanthi,7,28,0,Andhra Pradesh,TRS,Medak
399,Shri  Pinaki  Misra,33,2,1,Andhra Pradesh,BJD,Puri
400,Shri  Baijayant  Panda,20,15,1,Orissa,BJD,Kendrapara
402,Shri  Vishwa Mohan  Kumar,29,6,1,Bihar,JDU,Supaul
403,Shri  Baidyanath Prasad  Mahto,35,0,1,Bihar,JDU,Valmiki Nagar
404,Shri  Angadi Suresh  Channabasappa,30,5,1,Karnataka,BJP,Belgaum
405,Shri  Ramen  Deka,34,1,1,Assam,BJP,Mangaldoi
406,Smt.    Rama Devi,35,0,0,Bihar,BJP,Sheohar
407,Shri  Nripendra Nath  Roy,29,6,1,West Bengal,AIFB,Cooch Behar
408,Shri  K. Narayana  Rao,21,14,1,Andhra Pradesh,TDP,Machilipatnam
409,Shri  Jayaram  Pangi,28,7,1,Orissa,BJD,Koraput
410,Shri  Rudramadhab  Ray,28,7,1,Orissa,BJD,Kandhamal
411,Shri  A.  Ganeshamurthi,27,8,1,Tamil Nadu,MDMK,Erode
412,Shri   Prataprao  Ganpatrao Jadhav,25,10,1,Maharashtra,SS,Buldhana
413,Shri  Arjun  Roy,34,1,1,Bihar,JDU,Sitamarhi
414,Smt.  Aswamedh  Devi,31,4,0,Bihar,JDU,Ujiarpur
415,Shri  P. C.  Mohan,24,11,1,Karnataka,BJP,Bangalore Central
416,Shri  Jeetendra Singh  Bundela,33,2,1,Madhya Pradesh,BJP,Khajuraho
417,Shri  Hari  Manjhi,34,1,1,Bihar,BJP,Gaya
418,Shri  Modugula Venugopala  Reddy,15,20,1,Andhra Pradesh,TDP,Narasaraopet
419,Shri  Naramalli  Sivaprasad,9,26,1,Andhra Pradesh,TDP,Chittoor
420,Dr.  Kirodi  Lal  Meena,33,2,1,Rajasthan,IND,Dausa
421,Shri  Nityananda  Pradhan,24,11,1,Orissa,BJD,Aska
422,Shri  Subhash Bapurao  Wankhede,21,14,1,Maharashtra,SS,Hingoli
423,Shri  Mahabali  Singh,35,0,1,Bihar,JDU,Karakat
424,Shri  Purnmasi  Ram,28,7,1,Bihar,JDU,Gopalgunj
425,Smt.  Darshana  Jardosh,33,2,0,Gujarat,BJP,Surat
426,Kum.  Saroj  Pandey,24,11,0,Chattisgarh,BJP,Durg
427,Shri  Yashbant N.S.  Laguri,23,12,1,Orissa,BJD,Keonjhar
428,Shri  Kalikesh N. Singh  Deo,29,6,1,Orissa,BJD,Bolangir
429,Shri  Kristappa  Nimmala,21,14,1,Andhra Pradesh,TDP,Hindupur
431,Shri  Gajanan D.  Babar,28,7,1,Maharashtra,SS,Maval
432,Adv.   Ganeshrao  Nagorao Dudhgaonkar,24,11,1,Maharashtra,SS,Parbhani
433,Smt.  Meena  Singh,35,0,0,Bihar,JDU,Arrah
434,Shri  Bhudeo  Choudhary,27,8,1,Bihar,JDU,Jamui
435,Shri   Bhausaheb  Rajaram   Wakchaure,24,11,1,Maharashtra,SS,Shirdi
436,Shri  Kamlesh  Paswan,33,2,1,Uttar Pradesh,BJP,Bansgaon
437,Prof.(Dr.)  Ram Shankar  Katheria,31,4,1,Uttar Pradesh,BJP,Agra
438,Shri  Rajendra  Agarwal,34,1,1,Uttar Pradesh,BJP,Meerut
