Id,Name,DaysSigned,DaysMissed,Gender,State,Party,Constituency
410,Shri  Rudramadhab  Ray,215,72,1,Orissa,BJD,Kandhamal
411,Shri  A.  Ganeshamurthi,209,78,1,Tamil Nadu,MDMK,Erode
412,Shri   Prataprao  Ganpatrao Jadhav,183,104,1,Maharashtra,SS,Buldhana
413,Shri  Arjun  Roy,264,23,1,Bihar,JDU,Sitamarhi
414,Smt.  Aswamedh  Devi,255,32,0,Bihar,JDU,Ujiarpur
415,Shri  P. C.  Mohan,209,78,1,Karnataka,BJP,Bangalore Central
416,Shri  Jeetendra Singh  Bundela,257,30,1,Madhya Pradesh,BJP,Khajuraho
417,Shri  Hari  Manjhi,273,14,1,Bihar,BJP,Gaya
418,Shri  Modugula Venugopala  Reddy,189,98,1,Andhra Pradesh,TDP,Narasaraopet
419,Shri  Naramalli  Sivaprasad,164,123,1,Andhra Pradesh,TDP,Chittoor
420,Dr.  Kirodi  Lal  Meena,264,23,1,Rajasthan,IND,Dausa
421,Shri  Nityananda  Pradhan,201,86,1,Orissa,BJD,Aska
422,Shri  Subhash Bapurao  Wankhede,191,96,1,Maharashtra,SS,Hingoli
423,Shri  Mahabali  Singh,262,25,1,Bihar,JDU,Karakat
424,Shri  Purnmasi  Ram,240,47,1,Bihar,JDU,Gopalgunj
425,Smt.  Darshana  Jardosh,245,42,0,Gujarat,BJP,Surat
426,Kum.  Saroj  Pandey,203,84,0,Chattisgarh,BJP,Durg
427,Shri  Yashbant N.S.  Laguri,203,84,1,Orissa,BJD,Keonjhar
428,Shri  Kalikesh N. Singh  Deo,203,84,1,Orissa,BJD,Bolangir
429,Shri  Kristappa  Nimmala,237,50,1,Andhra Pradesh,TDP,Hindupur
430,Shri  Y.S.Jagan Mohan  Reddy,91,71,1,Andhra Pradesh,YSRCP,Kadapa
431,Shri  Gajanan D.  Babar,202,85,1,Maharashtra,SS,Maval
432,Adv.   Ganeshrao  Nagorao Dudhgaonkar,257,30,1,Maharashtra,SS,Parbhani
433,Smt.  Meena  Singh,247,40,0,Bihar,JDU,Arrah
434,Shri  Bhudeo  Choudhary,249,38,1,Bihar,JDU,Jamui
435,Shri   Bhausaheb  Rajaram   Wakchaure,189,98,1,Maharashtra,SS,Shirdi
436,Shri  Kamlesh  Paswan,244,43,1,Uttar Pradesh,BJP,Bansgaon
437,Prof.(Dr.)  Ram Shankar  Katheria,210,77,1,Uttar Pradesh,BJP,Agra
438,Shri  Rajendra  Agarwal,283,4,1,Uttar Pradesh,BJP,Meerut
439,Shri    Varun  Gandhi,195,92,1,Uttar Pradesh,BJP,Pilibhit
440,Shri   Raju Shetti,211,76,1,Maharashtra,Swabhimani Paksha,Hatkanangle
441,Shri  Sidhant  Mohapatra,179,108,1,Orissa,BJD,
442,Shri  Laxman  Tudu,162,125,1,Orissa,BJD,Maruybhanj
444,Shri  Kaushalendra  Kumar,279,8,1,Bihar,JDU,Nalanda
445,Shri  Maheshwar  Hazari,268,19,1,Bihar,JDU,Samastipur
446,Shri  Sher Singh  Ghubaya,184,103,1,Punjab,SAD,Ferozpur
447,Shri  Joseph  Toppo,217,70,1,Assam,AGP,Tezpur
448,Shri  Virender  Kashyap,256,31,1,Himachal Pradesh,BJP,Shimla
449,Shri  Shivarama  Gouda,226,61,1,Karnataka,BJP,Koppal
450,Shri  Udasi Shivkumar  Chanabasappa,259,28,1,Karnataka,BJP,Haveri
451,Dr.  Rajan  Sushant,267,20,1,Himachal Pradesh,BJP,Kangra
452,Shri  Ramesh  Vishwanath   Katti,200,87,1,Karnataka,BJP,Chikkodi
453,Shri  S.  Pakkirappa,192,95,1,Karnataka,BJP,Raichur
454,Dr.  Murli Manohar  Joshi,249,38,1,Uttar Pradesh,BJP,Varanasi
455,Shri  Rajnath  Singh,230,57,1,Uttar Pradesh,BJP,Ghaziabad
456,Shri   Gopinathrao  Pandurang   Munde,202,85,1,Maharashtra,BJP,Beed
458,Smt.  Sushma  Swaraj,51,3,0,Madhya Pradesh,BJP,Vidisha
459,Shri  Karia  Munda,8,27,1,Jharkhand,BJP,Khunti
460,Shri  Shatrughan  Sinha,212,75,1,Bihar,BJP,Patna Sahib
461,Shri  Syed Shahnawaz  Hussain,268,19,1,Bihar,BJP,Bhagalpur
462,Shri  Hukamdeo Narayan  Yadav,272,15,1,Bihar,BJP,Madhubani
463,Shri  Yashwant  Sinha,258,29,1,Jharkhand,BJP,Hazaribagh
464,Shri  Ramesh  Bais,268,19,1,Chattisgarh,BJP,Raipur
465,Shri    Ananth Kumar,252,35,1,Karnataka,BJP,Bangalore South
466,Shri  Jaswant  Singh,216,71,1,West Bengal,BJP,Darjeeling
467,Smt.  Maneka  Gandhi,214,73,0,Uttar Pradesh,BJP,Aonla
468,Shri  Kabindra  Purkayastha,257,30,1,Assam,BJP,Silchar
469,Shri  Dilip Singh  Judev,157,91,1,Chattisgarh,BJP,Bilaspur
470,Smt.  Bijoya  Chakravarty,240,47,0,Assam,BJP,Gauhati
471,Shri  Harin  Pathak,238,49,1,Gujarat,BJP,Ahmedabad East
472,Shri  Arjun  Munda,93,49,1,Jharkhand,BJP,
473,Shri  Kailash  Joshi,243,44,1,Madhya Pradesh,BJP,Bhopal
474,Smt.  Sumitra  Mahajan,246,41,0,Madhya Pradesh,BJP,Indore
475,Shri  Yogi  Adityanath,213,74,1,Uttar Pradesh,BJP,Gorakhpur
476,Shri  Rajendrasinh  Rana,233,54,1,Gujarat,BJP,Bhavnagar
477,Shri  Narendra Singh  Tomar,201,86,1,Madhya Pradesh,BJP,Morena
478,Smt.  Yashodhara Raje  Scindia,638,314,1,Karnataka,BJP,
479,Shri  Vishnu Deo  Sai,161,126,1,Chattisgarh,BJP,
480,Shri  Radha Mohan  Singh,249,38,1,Bihar,BJP,
481,Shri  Shripad Yesso  Naik,230,57,1,Goa,BJP,
482,Shri  Nikhil Kumar  Choudhary,247,40,1,Bihar,BJP,
483,Shri  Dilip Kumar Mansukhlal  Gandhi,196,91,1,Maharashtra,BJP,
484,Shri  Anant Kumar  Hegde,220,67,1,Karnataka,BJP,
485,Shri  Ramakant  Yadav,135,99,1,Uttar Pradesh,BJP,
486,Shri  Ram Singh  Kaswan,265,22,1,Rajasthan,BJP,
487,Shri  Mansukhbhai Dhanjibhai  Vasava,223,64,1,Gujarat,BJP,
488,Shri  G.S.  Basavaraj,210,77,1,Karnataka,BJP,
489,Shri  D.B. Chandre  Gowda,176,111,1,Karnataka,BJP,
490,Shri  Lalji  Tandon,409,162,1,Uttar Pradesh,BJP,
491,Shri  Ashok  Argal,266,21,1,Madhya Pradesh,BJP,
492,Shri    Virendra Kumar,273,14,1,Madhya Pradesh,BJP,
493,Shri  Ganesh  Singh,239,48,1,Madhya Pradesh,BJP,
494,Shri  Rakesh  Singh,230,57,1,Madhya Pradesh,BJP,
495,Shri  Anurag Singh  Thakur,239,48,1,Himachal Pradesh,BJP,
496,Shri  Raosaheb  Dadarao  Danve,183,104,1,Maharashtra,BJP,
497,Shri  Rajen  Gohain,166,121,1,Assam,BJP,
498,Shri  Hansraj Gangaram  Ahir,204,83,1,Maharashtra,BJP,
499,Shri  Sohan  Potai,201,86,1,Chattisgarh,BJP,
500,Shri  Ramsinhbhai Patalbhai  Rathwa,219,68,1,Gujarat,BJP,
501,Shri  Ramesh Chandappa  Jigajinagi,237,50,1,Karnataka,BJP,
502,Shri  Ravindra Kumar  Pandey,250,37,1,Jharkhand,BJP,
503,Shri  Kirti  Azad,268,19,1,Bihar,BJP,
504,Shri  Prahlad  Joshi,228,59,1,Karnataka,BJP,
505,Shri  Sanjay  Dhotre,216,71,1,Maharashtra,BJP,
506,Shri  P.C.  Gaddigoudar,227,60,1,Karnataka,BJP,
507,Shri  Navjot Singh  Sidhu,77,210,1,Punjab,BJP,
508,Shri  Harischandra Deoram  Chavan,230,57,1,Maharashtra,BJP,
509,Shri  Haribhau  Jawale,242,45,1,Maharashtra,BJP,
510,Shri   G.M.  Siddeswara,177,110,1,Karnataka,BJP,
511,Shri  Dushyant  Singh,228,59,1,Rajasthan,BJP,
512,Shri  Bishnu Pada  Ray,225,62,1,Andaman and Nicobar Islands,BJP,
513,Shri  Uday  Singh,215,72,1,Bihar,BJP,
514,Shri  Govind Prasad  Mishra,271,16,1,Madhya Pradesh,BJP,
515,Shri  Dinubhai  Boghabhal   Solanki,47,193,1,Gujarat,BJP,
516,Shri  Chandulal Sahu  Chandu Bhaiya,235,52,1,Chattisgarh,BJP,
517,Shri  Bhupendra  Singh,221,66,1,Madhya Pradesh,BJP,
518,Shri  Sudarshan  Bhagat,253,34,1,Jharkhand,BJP,
519,Dr.  Sanjay  Jaiswal,243,44,1,Bihar,BJP,
520,Shri  Prabhatsinh  Pratapsinh Chauhan,236,51,1,Gujarat,BJP,
521,Shri  Pashupati Nath  Singh,258,29,1,Jharkhand,BJP,
523,Shri  Devidhan  Besra,200,87,1,Jharkhand,BJP,
524,Dr.  Bhola  Singh,272,15,1,Bihar,BJP,
525,Shri  Devji M.  Patel,225,62,1,Rajasthan,BJP,
526,Shri  C. R.  Patil,227,60,1,Gujarat,BJP,
527,Shri  Balkrishna Khanderao  Shukla,190,97,1,Gujarat,BJP,
528,Shri  B. Y.  Raghavendra,162,125,1,Karnataka,BJP,
529,Shri  Arjun Ram  Meghwal,285,2,1,Rajasthan,BJP,
530,Shri  A.T. Nana  Patil,237,50,1,Maharashtra,BJP,
531,Shri  Shivraj  Bhaiya,252,35,1,Madhya Pradesh,BJP,
532,Shri  Sonawane  Pratap Narayanrao,146,141,1,Maharashtra,BJP,
533,Shri  Pradeep Kumar  Singh,208,79,1,Bihar,BJP,
534,Shri  Makhansingh  Solanki,243,44,1,Madhya Pradesh,BJP,Khargone
535,Shri  Chauhan  Mahendrasinh,277,10,1,Gujarat,BJP,Sabarkantha
536,Shri  Madhusudan  Yadav,108,158,1,Chattisgarh,BJP,Rajnandgaon
537,Shri  Lalubhai  B.  Patel,178,109,1,Daman and Diu,BJP,Daman and Diu
538,Dr.  Kiritbhai  Premajibhai    Solanki,256,31,1,Gujarat,BJP,Ahmedabad West
539,Shri  K. D.  Deshmukh,187,100,1,Madhya Pradesh,BJP,Balaghat
540,Shri  Janardhana  Swamy,186,101,1,Karnataka,BJP,Chitradurga
541,Smt.  Kamla Devi  Patle,213,74,0,Chattisgarh,BJP,Janjgir-champa
542,Smt.  Jyoti  Dhurve,245,42,0,Madhya Pradesh,BJP,Betul
543,Ms.  J.  Shantha,169,99,0,Karnataka,BJP,Bellary
544,Smt.  Jayshreeben  Kanubhai    Patel,240,47,0,Gujarat,BJP,Mahesana
545,Shri  Nishikant  Dubey,272,15,1,Jharkhand,BJP,Godda
546,Shri  Natubhai Gomanbhai  Patel,136,151,1,Dadra and Nagar Haveli,BJP,Dadra and Nagar Haveli
547,Shri    Naranbhai   Kachhadia,253,34,1,Gujarat,BJP,Amreli
548,Shri  Nalin Kumar  Kateel,206,81,1,Karnataka,BJP,Dakshina Kannada
549,Shri  Murarilal  Singh,199,88,1,Chattisgarh,BJP,Sarguja
550,Smt.  Jat Poonamben  Veljibhai,240,47,0,Gujarat,BJP,Kachchh
